Gene ID	Gene Name	Design Element	'Parkinson's disease' vs 'normal'.foldChange	'Parkinson's disease' vs 'normal'.pValue	'Parkinson's disease' vs 'normal'.tStat
ENSG00000138376	BARD1	205345_at	0.4	0.128276272467597	2.40411977292521
ENSG00000138378	STAT4	206118_at	-0.4	0.256212457741557	-1.7755211963351
ENSG00000138381	ASNSD1	217987_at	-0.4	0.2860349628878	-1.66043281294658
ENSG00000138382	METTL5	221570_s_at	-0.5	0.173839360821515	-2.14419613889469
ENSG00000138385	SSB	201139_s_at	-0.4	0.183178706206106	-2.08612393523659
ENSG00000138386	NAB1	209272_at	-0.3	0.316317345651454	-1.55441280374311
ENSG00000138398	PPIG	208994_s_at	-0.4	0.333412988404229	-1.49738970150129
ENSG00000138399	FASTKD1	219002_at	0.1	0.679703328514243	0.670847504555097
ENSG00000138430	OLA1	219293_s_at	-0.6	0.0474711906438206	-3.34988773732014
ENSG00000138433	CIR1	209571_at	-0.2	0.356803671863218	-1.4256790371582
ENSG00000138459	SLC35A5	218519_at	-0.4	0.275101978236796	-1.69715251685207
ENSG00000138587	MNS1	219703_at	-0.1	0.462094471378945	-1.15183444932999
ENSG00000138592	USP8	202745_at	-0.4	0.0669831842083892	-3.01624642946667
ENSG00000138593	SECISBP2L	212450_at	-0.2	0.568691769863587	-0.901593634013061
ENSG00000138604	GLCE	213552_at	-0.3	0.0682392048034358	-2.99923591944341
ENSG00000138615	CILP	206227_at	0.2	0.355529264469126	1.42976620886389
ENSG00000138640	FAM13A	202973_x_at	-0.2	0.6105308551385	-0.812417523820482
ENSG00000138642	HERC6	219352_at	-0.4	0.0389777158249349	-3.48203922565733
ENSG00000138646	HERC5	219863_at	0.1	0.413624368631297	1.26434973250996
ENSG00000138660	AP1AR	219023_at	-0.4	0.0384205303698965	-3.49936412750305
ENSG00000138663	COPS4	218042_at	-0.8	0.121276262287511	-2.45936247285022
ENSG00000138668	HNRNPD	221481_x_at	-0.2	0.284211188117261	-1.66720761059449
ENSG00000138674	SEC31A	200945_s_at	-0.5	0.170568540736986	-2.16271672185755
ENSG00000138685	FGF2	204422_s_at	0.2	0.643350065193579	0.741731711692806
ENSG00000138686	BBS7	219688_at	-0.3	0.0595175198696752	-3.11881413336948
ENSG00000138688	KIAA1109	212779_at	-0.5	0.280707747896767	-1.67970408295019
ENSG00000138696	BMPR1B	210523_at	0.1	0.786448563696572	0.456747013549901
ENSG00000138698	RAP1GDS1	209444_at	-0.6	0.178435913090646	-2.10981796063923
ENSG00000138750	NUP54	218256_s_at	-0.1	0.609141224838993	-0.815655342257546
ENSG00000138755	CXCL9	203915_at	0.1	0.683413672213688	0.663012434609593
ENSG00000138756	BMP2K	59644_at	-0.1	0.656734999007533	-0.715831928613643
ENSG00000138757	G3BP2	208841_s_at	-1.1	0.0624675510394085	-3.07527725328756
ENSG00000138758	SEPTIN11	201307_at	0.2	0.518177741197275	1.01299094192395
ENSG00000138760	SCARB2	201646_at	-0.7	0.0840955981573215	-2.81125780882419
ENSG00000138764	CCNG2	202769_at	-0.6	0.171344648003224	-2.15860143150363
ENSG00000138768	USO1	201832_s_at	-0.6	0.107813684002002	-2.57302113450214
ENSG00000138769	CDKL2	207073_at	0.2	0.323526797009084	1.5297480839903
ENSG00000138772	ANXA3	209369_at	0.2	0.477826023433901	1.11203884544794
ENSG00000138777	PPA2	220741_s_at	-0.5	0.100056267417424	-2.64893444148472
ENSG00000138794	CASP6	211464_x_at	0.2	0.24039804598058	1.831792371534
ENSG00000138795	LEF1	221558_s_at	0.1	0.641632558288418	0.745487347097599
ENSG00000138796	HADH	201036_s_at	-0.1	0.892252697071873	-0.247311074202331
ENSG00000138801	PAPSS1	209043_at	-0.6	0.0366669717098943	-3.53349088891163
ENSG00000138802	SEC24B	202798_at	-0.5	0.226199115965228	-1.8932463542393
ENSG00000138814	PPP3CA	202457_s_at	-0.8	0.0546751034710237	-3.2102430613065
ENSG00000138821	SLC39A8	219869_s_at	0.1	0.535744112294341	0.971320917957785
ENSG00000138835	RGS3	203823_at	0.4	0.0171107506024323	4.34699194777546
ENSG00000138944	SHISAL1	221901_at	-0.2	0.354042333636025	-1.4332108686548
ENSG00000139112	GABARAPL1	208869_s_at	-0.6	0.100611093138034	-2.64205522834169
ENSG00000139155	SLCO1C1	220460_at	-0.1	0.791666483812795	-0.4465725875161
ENSG00000139163	ETNK1	219017_at	-0.1	0.801806437142824	-0.42549603496162
ENSG00000139180	NDUFA9	208969_at	-0.2	0.302521293615476	-1.60133933197257
ENSG00000139182	CLSTN3	204375_at	-0.1	0.67228198041528	-0.685930773084056
ENSG00000139190	VAMP1	213326_at	-0.5	0.379651843359514	-1.35834819597764
ENSG00000139197	PEX5	203244_at	-0.1	0.497540737092953	-1.06439811934279
ENSG00000139211	AMIGO2	222108_at	-0.3	0.427274181672911	-1.23135758420744
ENSG00000139218	SCAF11	209376_x_at	-0.3	0.479456589372522	-1.10657733614621
ENSG00000139220	PPFIA2	206973_at	-0.3	0.31518287451154	-1.5578398998241
ENSG00000139278	GLIPR1	214085_x_at	-0.5	0.0601972778596894	-3.10250683216975
ENSG00000139292	LGR5	210393_at	0.2	0.153067636278965	2.24978013582623
ENSG00000139318	DUSP6	208893_s_at	-0.5	0.0489802437559994	-3.32051303447262
ENSG00000139343	SNRPF	203832_at	-0.2	0.187275910385534	-2.06641106944736
ENSG00000139352	ASCL1	213768_s_at	0.1	0.783227182091124	0.461912304088042
ENSG00000139372	TDG	203743_s_at	-0.1	0.826616170861499	-0.379238413134855
ENSG00000139496	NUP58	204435_at	-0.4	0.248780366523097	-1.80142060125375
ENSG00000139505	MTMR6	214429_at	-0.8	0.0530709257270258	-3.23664345530842
ENSG00000139508	SLC46A3	214719_at	0.3	0.316501709067125	1.55348049955129
ENSG00000139514	SLC7A1	212295_s_at	-0.1	0.80233859193844	-0.424545723399075
ENSG00000139547	RDH16	206753_at	0.2	0.140327985271769	2.3248770096675
ENSG00000139597	N4BP2L1	213375_s_at	-0.3	0.273720533090107	-1.70183350478189
ENSG00000139613	SMARCC2	201320_at	0.2	0.661683557295834	0.706380539292692
ENSG00000139629	GALNT6	219956_at	0.3	0.0248556348236879	3.96840925423319
ENSG00000139631	CSAD	221139_s_at	0.1	0.847383953093407	0.340726818182986
ENSG00000139636	LMBR1L	220036_s_at	0.3	0.0820772901893304	2.8500029615716
ENSG00000139644	TMBIM6	200804_at	0.4	0.0916854301753602	2.729082521781
ENSG00000139679	LPAR6	218589_at	-0.1	0.702229290682167	-0.625569689128626
ENSG00000139684	ESD	209009_at	-0.4	0.103687180995176	-2.61508318915285
ENSG00000139687	RB1	203132_at	-0.4	0.299996089417285	-1.61070574656526
ENSG00000139718	SETD1B	213153_at	0.1	0.417345817243161	1.25638624724181
ENSG00000139722	VPS37B	221704_s_at	0.3	0.0736926796897154	2.94157308219285
ENSG00000139726	DENR	221509_at	-0.4	0.334576818239233	-1.49416035065861
ENSG00000139746	RBM26	218422_s_at	0.1	0.866563758650769	0.302332174419414
ENSG00000139793	MBNL2	203640_at	-0.6	0.0525177546461838	-3.25400456971533
ENSG00000139832	RAB20	219622_at	0.2	0.317212911365429	1.55111654994114
ENSG00000139842	CUL4A	201423_s_at	0.1	0.574550076572728	0.888368974615167
ENSG00000139910	NOVA1	205794_s_at	-0.5	0.0600604156722037	-3.10757920418761
ENSG00000139921	TMX1	209476_at	-0.1	0.881752413738148	-0.269136485342616
ENSG00000139970	RTN1	203485_at	-0.7	0.159304336761403	-2.21974206057071
ENSG00000139974	SLC38A6	214830_at	0.2	0.727811166628226	0.576512691027082
ENSG00000139998	RAB15	59697_at	-0.3	0.524366522913828	-0.997756097443861
ENSG00000140025	EFCAB11	214264_s_at	0.2	0.309658808120323	1.57771435146166
ENSG00000140104	CLBA1	213512_at	0.1	0.577261966507007	0.879136374986396
ENSG00000140105	WARS1	200629_at	0.2	0.523030290646761	1.00162706386634
ENSG00000140157	NIPA2	212129_at	-0.3	0.221282618812932	-1.91542051320651
ENSG00000140199	SLC12A6	220740_s_at	0.1	0.565797081164853	0.907865968406829
ENSG00000140259	MFAP1	203406_at	-0.1	0.623844114270011	-0.784040664241715
ENSG00000140262	TCF12	208986_at	0.2	0.634579933716753	0.76096302633786
ENSG00000140307	GTF2A2	202678_at	-0.2	0.457195837705804	-1.16260289956642
ENSG00000140319	SRP14	200007_at	-0.2	0.472242041689264	-1.126818069469
ENSG00000140350	ANP32A	201051_at	-0.5	0.0879377265022393	-2.76795889263762
ENSG00000140374	ETFA	201931_at	-0.4	0.324215344606318	-1.5263895156892
ENSG00000140382	HMG20A	218152_at	-0.4	0.133416882743135	-2.3692691858992
ENSG00000140386	SCAPER	209741_x_at	-0.4	0.045596162280256	-3.37235155755038
ENSG00000140391	TSPAN3	200972_at	-0.3	0.337715631268974	-1.48357813256073
ENSG00000140395	WDR61	221532_s_at	-0.6	0.226199115965228	-1.89315070401767
ENSG00000140396	NCOA2	212867_at	-0.3	0.633131244879333	-0.764186948340139
ENSG00000140398	NEIL1	219396_s_at	0.4	0.0214273072688135	4.09114348872606
ENSG00000140400	MAN2C1	203668_at	0.2	0.241310906537663	1.82788156243578
ENSG00000140416	TPM1	210986_s_at	-0.2	0.495931355984055	-1.06718289304292
ENSG00000140443	IGF1R	203628_at	-0.1	0.85685742499094	-0.321289745831846
ENSG00000140455	USP3	221654_s_at	0.3	0.296426630561658	1.62279769448777
ENSG00000140479	PCSK6	207414_s_at	0.2	0.352707668985333	1.437675417271
ENSG00000140497	SCAMP2	218143_s_at	0.1	0.479879052947999	1.10440375607983
ENSG00000140505	CYP1A2	207608_x_at	-0.1	0.792919608236519	-0.443770061297445
ENSG00000140521	POLG	203366_at	0.3	0.103436265338583	2.61901299805478
ENSG00000140526	ABHD2	63825_at	-0.5	0.335531806966518	-1.48988099004167
ENSG00000140538	NTRK3	215311_at	0.2	0.707209979935459	0.61172182813773
ENSG00000140553	UNC45A	221708_s_at	0.3	0.100476144284104	2.64465041220449
ENSG00000140564	FURIN	201945_at	0.2	0.287899613501613	1.65279296966294
ENSG00000140575	IQGAP1	200791_s_at	0.7	0.0214273072688135	4.06908053484304
ENSG00000140577	CRTC3	218648_at	0.5	0.0366823838894728	3.52784769459954
ENSG00000140600	SH3GL3	205637_s_at	-0.2	0.598078021395202	-0.83855550031259
ENSG00000140612	SEC11A	201290_at	0.3	0.567923414187619	0.903556167998445
ENSG00000140632	GLYR1	218506_x_at	-0.2	0.463736348360456	-1.14754148746266
ENSG00000140678	ITGAX	210184_at	0.2	0.351625074248259	1.44067529948322
ENSG00000140694	PARN	203905_at	-0.1	0.827321198977	-0.377231715888632
ENSG00000140718	FTO	209702_at	-0.5	0.0267158046966731	-3.91034734009678
ENSG00000140740	UQCRC2	212600_s_at	-0.6	0.119144985095092	-2.48021159098028
ENSG00000140743	CDR2	209501_at	-0.1	0.877657048219739	-0.278884379653126
ENSG00000140750	ARHGAP17	218076_s_at	0.5	0.0330217845709335	3.62794202648041
ENSG00000140854	KATNB1	203162_s_at	-0.2	0.486462050993957	-1.08910809731402
ENSG00000140859	KIFC3	209661_at	0.3	0.154755199054299	2.24143331283755
ENSG00000140937	CDH11	207172_s_at	0.1	0.7023292008102	0.624371518934081
ENSG00000140939	NOL3	221567_at	0.1	0.527941837710855	0.989049250315679
ENSG00000140941	MAP1LC3B	208786_s_at	-0.6	0.210819095223638	-1.95799428622927
ENSG00000140943	MBTPS1	201620_at	-0.1	0.781044869600148	-0.465709371660794
ENSG00000140948	ZCCHC14	212655_at	0.2	0.549528095327982	0.939368338455421
ENSG00000140961	OSGIN1	219475_at	0.3	0.174469461273305	2.13728205750421
ENSG00000140968	IRF8	204057_at	0.2	0.403658061635685	1.29432276419157
ENSG00000140983	RHOT2	65770_at	0.2	0.365783042806274	1.39737894355192
ENSG00000140995	DEF8	219646_at	-0.2	0.498768621327799	-1.06159414841513
ENSG00000141002	TCF25	221495_s_at	-0.2	0.30259369204659	-1.60082417734018
ENSG00000141026	MED9	218372_at	0.1	0.623719629204778	0.784501035589413
ENSG00000141027	NCOR1	200854_at	-0.3	0.0662745963572772	-3.02739791535872
ENSG00000141030	COPS3	202078_at	-0.4	0.350759243047777	-1.44403764947659
ENSG00000141127	PRPSAP2	203537_at	-0.2	0.267003234509907	-1.72860887268412
ENSG00000141179	PCTP	218676_s_at	0.1	0.773674430286702	0.481765452710658
ENSG00000141232	TOB1	202704_at	-0.5	0.330522201158555	-1.50640603404264
ENSG00000141279	NPEPPS	201455_s_at	-0.2	0.596465879400539	-0.842409392944705
ENSG00000141293	SKAP1	205790_at	0.2	0.33046616401501	1.50708600259933
ENSG00000141338	ABCA8	204719_at	0.5	0.259997794711143	1.76408611674827
ENSG00000141349	G6PC3	44654_at	-0.1	0.817626244552751	-0.395998789791186
ENSG00000141367	CLTC	200614_at	-0.4	0.217630609738572	-1.93082313321435
ENSG00000141376	BCAS3	220488_s_at	0.2	0.339792433395861	1.47729818692381
ENSG00000141378	PTRH2	218732_at	-0.1	0.639734502031272	-0.750531764326689
ENSG00000141380	SS18	209954_x_at	0.1	0.548615143870403	0.942216921224407
ENSG00000141385	AFG3L2	202486_at	-0.2	0.442253077037163	-1.1959683302237
ENSG00000141404	GNAL	213924_at	-0.4	0.252335258378173	-1.78870858474186
ENSG00000141425	RPRD1A	218209_s_at	-0.6	0.071485290518755	-2.96591156299717
ENSG00000141429	GALNT1	201723_s_at	-0.4	0.0892169438161727	-2.75396592823396
ENSG00000141431	ASXL3	214162_at	-0.1	0.766366689456829	-0.495784366878411
ENSG00000141433	ADCYAP1	206281_at	-0.6	0.0308022870843458	-3.7631627482928
ENSG00000141441	GAREM1	219377_at	0.1	0.755018675601251	0.520951564513576
ENSG00000141447	OSBPL1A	209485_s_at	-1.4	0.0606752023904881	-3.09484532845449
ENSG00000141449	GREB1L	220340_at	0.2	0.136656011862457	2.34734595197537
ENSG00000141456	PELP1	215354_s_at	0.1	0.359194254573933	1.41722396577994
ENSG00000141458	NPC1	202679_at	0.3	0.518177741197275	1.01463620035061
ENSG00000141469	SLC14A1	205856_at	0.2	0.715817754660048	0.598150776987419
ENSG00000141480	ARRB2	203388_at	0.2	0.330970687729601	1.50477810926078
ENSG00000141503	MINK1	214246_x_at	0.1	0.795082755701451	0.439310448773165
ENSG00000141505	ASGR1	206743_s_at	-0.1	0.602809899484773	-0.828200870460708
ENSG00000141510	TP53	201746_at	-0.1	0.679837384684782	-0.669424345628048
ENSG00000141519	CCDC40	220593_s_at	0.2	0.397232002257095	1.31340635091046
ENSG00000141524	TMC6	204328_at	0.4	0.0597926841254632	3.11338514755688
ENSG00000141527	CARD14	220599_s_at	0.2	0.360289578420427	1.41370911495895
ENSG00000141542	RAB40B	204547_at	-0.3	0.552475438303173	-0.932960164296394
ENSG00000141543	EIF4A3	201303_at	-0.2	0.357382396641829	-1.42358352359321
ENSG00000141551	CSNK1D	208774_at	0.1	0.800600558148967	0.427689146787186
ENSG00000141556	TBCD	211052_s_at	0.2	0.61158197274529	0.80944393217413
ENSG00000141560	FN3KRP	218210_at	-0.2	0.290738274620283	-1.64207148273048
ENSG00000141562	NARF	219862_s_at	0.1	0.769386949859358	0.491169282534062
ENSG00000141568	FOXK2	203064_s_at	0.1	0.518177741197275	1.01485166243503
ENSG00000141580	WDR45B	209076_s_at	0.2	0.369369347667089	1.38892270215171
ENSG00000141644	MBD1	203353_s_at	-0.1	0.782536510059733	-0.463656240511133
ENSG00000141664	ZCCHC2	219062_s_at	0.1	0.900159829725552	0.228475791044259
ENSG00000141682	PMAIP1	204285_s_at	-0.1	0.643993557446264	-0.740319403976288
ENSG00000141699	RETREG3	212697_at	-0.1	0.519832670626671	-1.00945572628001
ENSG00000141736	ERBB2	216836_s_at	0.2	0.351203016130113	1.44242683505192
ENSG00000141744	PNMT	206793_at	0.1	0.641728965316093	0.745191525303879
ENSG00000141753	IGFBP4	201508_at	0.2	0.378345573918514	1.36283586065426
ENSG00000141759	TXNL4A	202836_s_at	-0.1	0.583946036090764	-0.865768453470634
ENSG00000141905	NFIC	206929_s_at	-0.2	0.423840430988088	-1.24029039477121
ENSG00000141934	PLPP2	209529_at	0.3	0.0864049313565476	2.77933889934761
ENSG00000141959	PFKL	211065_x_at	0.1	0.548625497571421	0.94189520393393
ENSG00000142089	IFITM3	212203_x_at	0.4	0.325391198904288	1.52197946841652
ENSG00000142102	PGGHG	219359_at	0.3	0.171182305391546	2.16073673683429
ENSG00000142156	COL6A1	213428_s_at	0.3	0.0892942510790602	2.74893883001825
ENSG00000142168	SOD1	200642_at	-0.6	0.158052108450925	-2.22491066663638
ENSG00000142185	TRPM2	205708_s_at	0.1	0.637832827135411	0.754665260325415
ENSG00000142188	TMEM50B	219600_s_at	-0.1	0.748736167686482	-0.534856652278386
ENSG00000142192	APP	200602_at	-0.3	0.209003254199297	-1.96581187931207
ENSG00000142227	EMP3	203729_at	0.6	0.0681542562156493	3.0009927187014
ENSG00000142230	SAE1	217946_s_at	-0.1	0.664918374927356	-0.700060935482855
ENSG00000142327	RNPEPL1	218301_at	0.1	0.506011301944076	1.04491991960657
ENSG00000142330	CAPN10	219333_s_at	0.1	0.482012006091922	1.09879377725414
ENSG00000142409	ZNF787	213402_at	0.2	0.171567262847335	2.15656814822613
ENSG00000142453	CARM1	212512_s_at	0.3	0.480859363741118	1.10196563025576
ENSG00000142494	SLC47A1	219525_at	0.2	0.537840006192428	0.967779488613699
ENSG00000142528	ZNF473	213130_at	0.5	0.0214273072688135	4.08620167545867
ENSG00000142599	RERE	200940_s_at	0.3	0.382872654640493	1.35147914594362
ENSG00000142609	CFAP74	215788_at	0.1	0.656905342157979	0.71496739650449
ENSG00000142623	PADI1	220962_s_at	0.2	0.275101978236796	1.69775826448758
ENSG00000142634	EFHD2	217992_s_at	-0.2	0.558321490900798	-0.921711602180608
ENSG00000142655	PEX14	33760_at	-0.3	0.178623474371708	-2.1085097509486
ENSG00000142669	SH3BGRL3	221269_s_at	0.1	0.696077303961693	0.638801838698379
ENSG00000142676	RPL11	200010_at	-0.6	0.209493006295067	-1.96418434082219
ENSG00000142686	C1orf216	212791_at	-0.5	0.25008312785339	-1.79778313729992
ENSG00000142687	KIAA0319L	217929_s_at	0.1	0.795840695430299	0.437170121214703
ENSG00000142733	MAP3K6	219278_at	0.2	0.308981848950206	1.57970777865941
ENSG00000142784	WDTC1	40829_at	0.2	0.440839092063857	1.19977142598187
ENSG00000142864	SERBP1	217724_at	-0.1	0.844761567306043	-0.345391133034966
ENSG00000142871	CCN1	201289_at	0.5	0.518887119867821	1.0111640985022
ENSG00000142875	PRKACB	202741_at	-0.8	0.0330217845709335	-3.62946240579487
ENSG00000142892	PIGK	209707_at	-0.5	0.111982074159469	-2.53421136935886
ENSG00000142910	TINAGL1	219058_x_at	0.2	0.195465502732182	2.02942316725218
ENSG00000142949	PTPRF	200636_s_at	0.3	0.188696886940809	2.05882741078209
ENSG00000143013	LMO4	209205_s_at	-1.1	0.057451519801186	-3.16494583013996
ENSG00000143106	PSMA5	201274_at	-0.4	0.1657139247688	-2.18475832101153
ENSG00000143119	CD53	203416_at	0.3	0.266702031344918	1.73082540440477
ENSG00000143126	CELSR2	204029_at	-0.1	0.627708182877518	-0.775362488108933
ENSG00000143147	GPR161	214104_at	-0.3	0.23252349064662	-1.867440177405
ENSG00000143153	ATP1B1	201243_s_at	-0.9	0.0820772901893304	-2.85056619433722
ENSG00000143155	TIPRL	214773_x_at	-0.8	0.0337692577327593	-3.59709944350078
ENSG00000143156	NME7	219553_at	-0.4	0.405609223965565	-1.2890187110803
ENSG00000143157	POGK	218229_s_at	0.2	0.660147951708434	0.708985588793217
ENSG00000143158	MPC2	202427_s_at	-0.4	0.162619455036815	-2.20234226508859
ENSG00000143162	CREG1	201200_at	-0.2	0.352347708825179	-1.43896884153519
ENSG00000143164	DCAF6	217908_s_at	-0.9	0.0961371294063824	-2.68318165474941
ENSG00000143183	TMCO1	208716_s_at	-0.3	0.419548747806332	-1.25084252204096
ENSG00000143190	POU2F1	206789_s_at	0.6	0.00752939427501043	5.19484089597268
ENSG00000143198	MGST3	201403_s_at	-0.3	0.235732392977369	-1.85361364364733
ENSG00000143222	UFC1	217797_at	-0.1	0.844467054545355	-0.346767097714841
ENSG00000143224	PPOX	204788_s_at	0.1	0.709617648385162	0.607763472720357
ENSG00000143248	RGS5	218353_at	-0.2	0.547957630956263	-0.94491185698528
ENSG00000143256	PFDN2	218336_at	-0.4	0.220041388051993	-1.92210028123089
ENSG00000143258	USP21	218367_x_at	0.1	0.548480948775433	0.943006051331525
ENSG00000143294	PRCC	208938_at	-0.1	0.628049964537955	-0.774030144824052
ENSG00000143303	RRNAD1	218914_at	0.2	0.213234413694457	1.9460991303354
ENSG00000143314	MRPL24	218270_at	-0.2	0.292567110548632	-1.63413613439724
ENSG00000143318	CASQ1	219645_at	-0.1	0.330522201158555	-1.50628111975221
ENSG00000143319	ISG20L2	212766_s_at	0.2	0.590507785810529	0.853237350799537
ENSG00000143321	HDGF	200896_x_at	0.1	0.6562547606081	0.717783957515021
ENSG00000143333	RGS16	209325_s_at	0.2	0.16385741720822	2.19450896159968
ENSG00000143337	TOR1AIP1	212408_at	-0.3	0.337715631268974	-1.4835486710137
ENSG00000143344	RGL1	209568_s_at	-0.3	0.0656124412331444	-3.03772468247116
ENSG00000143365	RORC	206419_at	0.2	0.361911787343045	1.40860100517076
ENSG00000143367	TUFT1	205807_s_at	-0.3	0.33009332152182	-1.50810517687083
ENSG00000143368	SF3B4	209044_x_at	0.1	0.617541543681522	0.798010646364317
ENSG00000143369	ECM1	209365_s_at	0.3	0.160634546315087	2.21383558459428
ENSG00000143376	SNX27	221498_at	-0.1	0.514293514972246	-1.02486633946595
ENSG00000143384	MCL1	200797_s_at	0.5	0.105446856648532	2.60131925104161
ENSG00000143393	PI4KB	206138_s_at	0.3	0.161925547599469	2.20539903243956
ENSG00000143398	PIP5K1A	207391_s_at	-0.1	0.80606379166232	-0.417519015494843
ENSG00000143401	ANP32E	221505_at	-0.4	0.255269065323306	-1.77763725576209
ENSG00000143409	MINDY1	221856_s_at	0.1	0.666900758875659	0.696007677169269
ENSG00000143416	SELENBP1	214433_s_at	0.2	0.290087028300358	1.64598065742513
ENSG00000143418	CERS2	222212_s_at	0.4	0.129336403983353	2.39691896885088
ENSG00000143420	ENSA	202596_at	-0.6	0.107182313059111	-2.57932366992665
ENSG00000143436	MRPL9	209609_s_at	-0.1	0.7023292008102	-0.62478283939769
ENSG00000143442	POGZ	212153_at	0.4	0.0252012276921418	3.95449250453297
ENSG00000143457	GOLPH3L	218361_at	-0.2	0.36522969530008	-1.39947597929375
ENSG00000143486	EIF2D	218253_s_at	0.2	0.120778728478341	2.46859474116074
ENSG00000143499	SMYD2	212922_s_at	-0.8	0.119330709354409	-2.47770951577164
ENSG00000143502	SUSD4	219389_at	-0.3	0.228468006989782	-1.88076732643467
ENSG00000143507	DUSP10	221563_at	0.1	0.529154624689668	0.986693423487213
ENSG00000143514	TP53BP2	203120_at	0.6	0.0982083457661921	2.66618799004843
ENSG00000143543	JTB	210434_x_at	0.2	0.350445540313155	1.4455154066335
ENSG00000143546	S100A8	202917_s_at	0.9	0.328990191308505	1.51144060753188
ENSG00000143549	TPM3	214365_at	-0.4	0.0389777158249349	-3.483628908471
ENSG00000143554	SLC27A3	222217_s_at	0.3	0.057451519801186	3.16445254111551
ENSG00000143569	UBAP2L	201377_at	0.2	0.357858827579803	1.42252558495666
ENSG00000143603	KCNN3	205902_at	0.9	0.0478107031133486	3.34031032997974
ENSG00000143621	ILF2	200052_s_at	-0.6	0.0539091586711599	-3.22426221149593
ENSG00000143622	RIT1	209882_at	0.3	0.270508618013438	1.71738951987673
ENSG00000143653	SCCPDH	201826_s_at	0.1	0.568661194771739	0.901787059499829
ENSG00000143669	LYST	210943_s_at	-0.4	0.168841095386442	-2.1711979638777
ENSG00000143702	CEP170	207719_x_at	-0.6	0.0216244363028913	-4.05679358098684
ENSG00000143727	ACP1	201630_s_at	-0.6	0.169598864211027	-2.16766346947088
ENSG00000143753	DEGS1	209250_at	-0.2	0.288074146228405	-1.65207858382764
ENSG00000143756	FBXO28	202271_at	-0.3	0.515932169788398	-1.02036042794529
ENSG00000143761	ARF1	200065_s_at	-0.4	0.144933482454805	-2.29409350611353
ENSG00000143772	ITPKB	203723_at	1.0	0.023974675315208	3.99380006526233
ENSG00000143774	GUK1	200075_s_at	-0.4	0.200885634807967	-2.00382128410675
ENSG00000143776	CDC42BPA	203794_at	0.3	0.108159629688143	2.56489080546918
ENSG00000143786	CNIH3	214841_at	-0.4	0.329092580491114	-1.51108352009714
ENSG00000143793	C1orf35	219063_at	0.3	0.284350869148933	1.66587302579745
ENSG00000143799	PARP1	208644_at	0.2	0.287244119896394	1.65571741331033
ENSG00000143815	LBR	201795_at	0.4	0.204144937992752	1.98766290732898
ENSG00000143819	EPHX1	202017_at	0.2	0.761351876013859	0.505063053044481
ENSG00000143842	SOX13	209736_at	0.3	0.10231236016578	2.62926316259457
ENSG00000143850	PLEKHA6	205093_at	0.1	0.552214022009686	0.933602386199112
ENSG00000143851	PTPN7	204852_s_at	0.1	0.550089585256503	0.937678553484148
ENSG00000143858	SYT2	214903_at	0.2	0.352956495299831	1.43691732847743
ENSG00000143870	PDIA6	208638_at	-0.6	0.119924020721391	-2.47433430908126
ENSG00000143878	RHOB	212099_at	-0.6	0.583946036090764	-0.86582958612853
ENSG00000143933	CALM2	207243_s_at	-0.5	0.0331248644224447	-3.61290688597206
ENSG00000143952	VPS54	218423_x_at	0.1	0.612746678024841	0.80716838162239
ENSG00000143970	ASXL2	218659_at	-0.2	0.605511676522132	-0.822111103088068
ENSG00000143995	MEIS1	204069_at	0.2	0.262239691285443	1.75563321340234
ENSG00000144021	CIAO1	217501_at	0.1	0.410757994542518	1.27331858512924
ENSG00000144026	ZNF514	210694_s_at	0.2	0.540523485385113	0.959724189158253
ENSG00000144028	SNRNP200	200058_s_at	0.2	0.620948968502849	0.790921230310492
ENSG00000144034	TPRKB	219030_at	-0.3	0.411417060564436	-1.27043175848289
ENSG00000144043	TEX261	212083_at	0.2	0.134122501933476	2.36310137105059
ENSG00000144118	RALB	202100_at	-0.2	0.198197343156061	-2.01595071091062
ENSG00000144136	SLC20A1	201920_at	-0.3	0.436061795851527	-1.21117141349288
ENSG00000144182	LIPT1	205571_at	0.2	0.527500330107911	0.991562208953361
ENSG00000144224	UBXN4	212007_at	-1.0	0.0892169438161727	-2.75603056567603
ENSG00000144283	PKP4	214874_at	-0.6	0.181464926849647	-2.09379894372098
ENSG00000144285	SCN1A	210383_at	-1.2	0.0496992034734506	-3.29801102435357
ENSG00000144451	SPAG16	219109_at	-0.4	0.110106907856787	-2.5506446262239
ENSG00000144476	ACKR3	212977_at	-0.1	0.920273555390926	-0.180808236603596
ENSG00000144560	VGLL4	212399_s_at	0.5	0.0548606602518266	3.20612041060227
ENSG00000144566	RAB5A	209089_at	-0.3	0.307159644928059	-1.58578347271415
ENSG00000144567	RETREG2	221984_s_at	-0.5	0.177298635431141	-2.11663560817504
ENSG00000144579	CTDSP1	217844_at	0.3	0.187742256588045	2.06365502045629
ENSG00000144596	GRIP2	216481_at	0.1	0.530503642687215	0.982871333303834
ENSG00000144635	DYNC1LI1	217976_s_at	-0.8	0.0509656249484642	-3.2768229513556
ENSG00000144642	RBMS3	206767_at	0.1	0.602633642080533	0.828905066169865
ENSG00000144645	OSBPL10	219073_s_at	-0.4	0.0721959893007106	-2.95712407723716
ENSG00000144659	SLC25A38	217961_at	0.2	0.407910864122634	1.28155372820115
ENSG00000144677	CTDSPL	201906_s_at	0.4	0.098669488472673	2.65821464375382
